subject,window,window_index,status,status_name,label_major,t_start_sec,t_end_sec,major_ratio,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_median,EDA_iqr,EDA_skew,EDA_kurtosis,EDA_slope,EDA_range,EDA_diff_mean,EDA_diff_std,EDA_num_peaks,EDA_peak_mean,EDA_peak_max
S15,window33,33,2,meditation,4,4860.0,4920.0,1.0,0.5207933783531189,0.008816325105726719,0.5056399703025818,0.537621021270752,0.5209910273551941,0.01535099744796753,0.09240022301673889,-1.1659622192382812,-0.0005003741069846648,0.031981050968170166,0.0016699430998414755,0.0023832982406020164,41,0.5220202803611755,0.537621021270752
S15,window34,34,2,meditation,4,4920.0,4980.0,1.0,0.5595381855964661,0.015615765005350113,0.5005229711532593,0.5772089958190918,0.5618579983711243,0.011512994766235352,-2.6191413402557373,6.908459663391113,2.194005291599399e-05,0.07668602466583252,0.0018784805433824658,0.0053862337954342365,40,0.5616375803947449,0.5772089958190918
S15,window35,35,2,meditation,4,4980.0,5040.0,1.0,0.5410006046295166,0.007010189816355705,0.527318000793457,0.5541819930076599,0.5407500267028809,0.011514008045196533,-0.013661733828485012,-1.184381127357483,-0.00039233370266779496,0.02686399221420288,0.0017663345206528902,0.0024916022084653378,42,0.5426080822944641,0.5529029965400696
S16,window1,1,0,baseline,1,120.0,180.0,1.0,0.291032612323761,0.0076755438931286335,0.2725130021572113,0.3070569932460785,0.2897855043411255,0.014073014259338379,0.2193073332309723,-1.2555266618728638,-0.0003592701097973478,0.03454399108886719,0.0017933384515345097,0.00267695146612823,37,0.2919118106365204,0.3070569932460785
S16,window2,2,0,baseline,1,180.0,240.0,1.0,0.28031226992607117,0.0055084326304495335,0.2661159932613373,0.2929840087890625,0.2789100110530853,0.00511699914932251,0.22168667614459991,-0.13306713104248047,-0.000229446774170725,0.02686801552772522,0.0018362044356763363,0.002675206633284688,37,0.2821606695652008,0.2929840087890625
S16,window3,3,0,baseline,1,240.0,300.0,1.0,0.27482137084007263,0.0050880624912679195,0.2622779905796051,0.2865869998931885,0.2763510048389435,0.006717011332511902,-0.6434213519096375,-0.2185347080230713,-0.00010581609549776122,0.024309009313583374,0.001889628591015935,0.002841539680957794,37,0.2773541510105133,0.2865869998931885
S16,window4,4,0,baseline,1,300.0,360.0,1.0,0.27713504433631897,0.0037582784425467253,0.26483699679374695,0.28530699014663696,0.2789100110530853,0.005117982625961304,-1.0344979763031006,0.4821434020996094,2.879343463694825e-05,0.020469993352890015,0.0018790126778185368,0.0027535120025277138,37,0.27901405096054077,0.28530699014663696
S16,window5,5,0,baseline,1,360.0,420.0,1.0,0.2790381610393524,0.0036502289585769176,0.26483699679374695,0.291703999042511,0.2789100110530853,0.005117982625961304,0.030473707243800163,1.430823802947998,0.0001388252044825533,0.026867002248764038,0.001702290028333664,0.0025150743313133717,36,0.2810426354408264,0.291703999042511
S16,window6,6,0,baseline,1,420.0,480.0,1.0,0.2813677489757538,0.004150256048887968,0.26995399594306946,0.291703999042511,0.2814689874649048,0.005117982625961304,0.002812010236084461,-0.06121397018432617,-0.00011511879276986328,0.02175000309944153,0.0016808895161375403,0.0024184451904147863,37,0.28319787979125977,0.291703999042511
S16,window7,7,0,baseline,1,480.0,540.0,1.0,0.2817462384700775,0.00474755372852087,0.27123400568962097,0.2929840087890625,0.28018999099731445,0.006396979093551636,0.5304778814315796,-0.2551538944244385,0.00017996632099134837,0.02175000309944153,0.001638050191104412,0.002383831422775984,42,0.28277888894081116,0.2929840087890625
S16,window8,8,0,baseline,1,540.0,600.0,1.0,0.2841344475746155,0.0041230302304029465,0.2737930119037628,0.29554298520088196,0.28402799367904663,0.005118012428283691,-0.04888414964079857,-0.2613108158111572,9.74770296915317e-05,0.02174997329711914,0.0020985088776797056,0.002985782688483596,37,0.2866559624671936,0.29554298520088196
S16,window9,9,0,baseline,1,600.0,660.0,1.0,0.2875036299228668,0.00376539072021842,0.277631014585495,0.2968220114707947,0.2865869998931885,0.005118012428283691,0.14914560317993164,-0.5384154319763184,-0.00014337758593336797,0.019190996885299683,0.0017023652326315641,0.0024882524739950895,36,0.28896793723106384,0.2968220114707947
S16,window10,10,0,baseline,1,660.0,720.0,1.0,0.29085680842399597,0.010157564654946327,0.2814689874649048,0.35695400834083557,0.2891460061073303,0.0025590062141418457,5.101934432983398,26.477304458618164,6.685431283924329e-05,0.07548502087593079,0.0020127571187913418,0.00409799674525857,36,0.2922019362449646,0.35695400834083557
S16,window11,11,0,baseline,1,720.0,780.0,1.0,0.292061448097229,0.0024779539089649916,0.28530699014663696,0.3032189905643463,0.291703999042511,0.0025590062141418457,1.0448914766311646,3.576462745666504,7.566468903259719e-05,0.01791200041770935,0.0013114945031702518,0.0020388755947351456,39,0.2936069965362549,0.3032189905643463
S16,window12,12,0,baseline,1,780.0,840.0,1.0,0.29263198375701904,0.005096180830150843,0.277631014585495,0.31473401188850403,0.29234400391578674,0.005117982625961304,0.8905953764915466,3.9594850540161133,-7.171771315605861e-05,0.03710299730300903,0.0017558769322931767,0.0025999420322477818,38,0.29409486055374146,0.30961599946022034
S16,window13,13,0,baseline,1,840.0,900.0,1.0,0.3022860884666443,0.005718919914215803,0.29042500257492065,0.32496899366378784,0.30066001415252686,0.00511699914932251,1.4498456716537476,3.747978687286377,3.968022631659809e-06,0.03454399108886719,0.001739728031679988,0.002895359881222248,35,0.30365756154060364,0.32496899366378784
S16,window14,14,0,baseline,1,900.0,960.0,1.0,0.2882286310195923,0.004589834716171026,0.28018999099731445,0.3121750056743622,0.2878659963607788,0.005118012428283691,1.9112974405288696,7.502603530883789,-9.046359942538255e-06,0.03198501467704773,0.0016487832181155682,0.0025853761471807957,35,0.2902056574821472,0.3121750056743622
S16,window15,15,0,baseline,1,960.0,1020.0,1.0,0.28425177931785583,0.007053566165268421,0.2673960030078888,0.3070569932460785,0.2827480137348175,0.010235995054244995,0.7059029340744019,0.10976552963256836,-5.5989286959959784e-05,0.0396609902381897,0.0026658775750547647,0.004154324997216463,37,0.28772783279418945,0.3070569932460785
S16,window16,16,0,baseline,1,1020.0,1080.0,1.0,0.2821621000766754,0.004553148988634348,0.2686749994754791,0.2968220114707947,0.2814689874649048,0.006396979093551636,0.6628936529159546,0.8117368221282959,-5.8976476661332915e-05,0.028147011995315552,0.002392982831224799,0.0036007286980748177,39,0.2849138081073761,0.2968220114707947
S16,window17,17,0,baseline,1,1080.0,1140.0,1.0,0.2845768630504608,0.001784385647624731,0.277631014585495,0.2878659963607788,0.28530699014663696,0.001278996467590332,-0.7754544019699097,0.9269676208496094,4.432803113112626e-05,0.010234981775283813,0.001434763427823782,0.002080590231344104,42,0.2856728136539459,0.2878659963607788
S16,window18,18,0,baseline,1,1140.0,1200.0,1.0,0.29073411226272583,0.005735963582992554,0.2789100110530853,0.3032189905643463,0.2878659963607788,0.010235011577606201,0.35902395844459534,-1.236321210861206,2.8513756509714254e-05,0.024308979511260986,0.002232268452644348,0.003331765765324235,39,0.2928525507450104,0.3032189905643463
S16,window19,19,0,baseline,1,1200.0,1260.0,1.0,0.2944923937320709,0.004336540587246418,0.28530699014663696,0.30961599946022034,0.29426300525665283,0.005118012428283691,0.919952392578125,1.4775309562683105,6.630319882917718e-05,0.024309009313583374,0.001953874249011278,0.0029035501647740602,37,0.2965107560157776,0.30961599946022034
S16,window20,20,1,stress,2,2040.0,2100.0,1.0,1.7806223630905151,0.14227737486362457,1.5779409408569336,2.0655930042266846,1.743623971939087,0.2293337881565094,0.47475090622901917,-1.0790190696716309,0.00714698721649362,0.487652063369751,0.010835649445652962,0.016645919531583786,26,1.780935525894165,2.0655930042266846
S16,window21,21,1,stress,2,2100.0,2160.0,1.0,2.1712615489959717,0.08233363181352615,1.9837110042572021,2.321474075317383,2.1948130130767822,0.12378251552581787,-0.5799046754837036,-0.5886332988739014,0.003623856824955882,0.33776307106018066,0.009020076133310795,0.012244136072695255,27,2.180881977081299,2.321474075317383
S16,window22,22,1,stress,2,2160.0,2220.0,1.0,2.323206901550293,0.03776361793279648,2.2549450397491455,2.4251060485839844,2.317636013031006,0.05757308006286621,0.5805913209915161,-0.415663480758667,0.00014439138240843929,0.17016100883483887,0.008677459321916103,0.0117300134152174,25,2.339385747909546,2.4251060485839844
S16,window23,23,1,stress,2,2220.0,2280.0,1.0,2.3652379512786865,0.04917772859334946,2.290769100189209,2.533334970474243,2.3589563369750977,0.05296546220779419,1.0549099445343018,0.9787807464599609,0.0007737836965423993,0.24256587028503418,0.008240718394517899,0.01283936109393835,30,2.3826146125793457,2.533334970474243
S16,window24,24,1,stress,2,2280.0,2340.0,1.0,2.4553182125091553,0.0647306740283966,2.3324689865112305,2.656157970428467,2.44185733795166,0.06812793016433716,1.0730464458465576,1.127458095550537,0.0014441162685662197,0.32368898391723633,0.010535032488405704,0.01510655041784048,31,2.4633805751800537,2.656157970428467
S16,window25,25,1,stress,2,2340.0,2400.0,1.0,2.388831853866577,0.09511610120534897,2.2006900310516357,2.5768349170684814,2.383005142211914,0.1576860547065735,-0.15807504951953888,-1.0552397966384888,-0.005381045054804951,0.3761448860168457,0.004651897586882114,0.006658540572971106,35,2.3991804122924805,2.5768349170684814
S16,window26,26,1,stress,2,2400.0,2460.0,1.0,2.0298142433166504,0.09516511112451553,1.8698439598083496,2.199410915374756,2.031809091567993,0.15652668476104736,0.07158616930246353,-1.1818264722824097,-0.005476037809696834,0.32956695556640625,0.003128485754132271,0.00412019994109869,32,2.0437257289886475,2.1981310844421387
S16,window27,27,1,stress,2,2460.0,2520.0,1.0,1.780760407447815,0.052368033677339554,1.694566011428833,1.8762409687042236,1.7713299989700317,0.08092275261878967,0.25756287574768066,-1.0097602605819702,-0.002927456460240578,0.18167495727539062,0.0031101733911782503,0.00401481706649065,35,1.7821136713027954,1.8762409687042236
S16,window28,28,1,stress,2,2520.0,2580.0,1.0,1.645799160003662,0.036363642662763596,1.5781400203704834,1.713757038116455,1.6555440425872803,0.06684902310371399,-0.23466162383556366,-1.134522557258606,-0.001954043968495547,0.13561701774597168,0.0031476588919758797,0.00409501139074564,33,1.6454445123672485,1.713757038116455
S16,window29,29,1,stress,2,2580.0,2640.0,1.0,1.5868293046951294,0.029038013890385628,1.5333609580993652,1.6472280025482178,1.5845370292663574,0.04477894306182861,0.06064864620566368,-0.9195356369018555,-6.234949501329485e-05,0.11386704444885254,0.0038061111699789762,0.006052641198039055,31,1.593245267868042,1.6472280025482178
S16,window30,30,2,meditation,4,5040.0,5100.0,1.0,0.4280623197555542,0.014125201851129532,0.3956030011177063,0.4902789890766144,0.42375001311302185,0.008955985307693481,2.8744094371795654,9.597654342651367,-0.0002505792350114525,0.09467598795890808,0.0022001685574650764,0.004454051610082388,41,0.4281807541847229,0.4902789890766144
S16,window31,31,2,meditation,4,5100.0,5160.0,1.0,0.42755576968193054,0.0042447797022759914,0.41351398825645447,0.4365440011024475,0.42758798599243164,0.0038389861583709717,-0.7810313701629639,0.39656615257263184,0.00019723534212544555,0.023030012845993042,0.0017344693187624216,0.0024486167822033167,40,0.4292830526828766,0.4365440011024475
S16,window32,32,2,meditation,4,5160.0,5220.0,1.0,0.4288618862628937,0.003271192079409957,0.4199109971523285,0.4391019940376282,0.42886701226234436,0.005117982625961304,0.05699123814702034,-0.3536837100982666,-0.00015968880153935722,0.019190996885299683,0.0014987901085987687,0.0021673727314919233,40,0.4304024577140808,0.4391019940376282
S16,window33,33,2,meditation,4,5220.0,5280.0,1.0,0.42239031195640564,0.0018057703273370862,0.41351398825645447,0.4263080060482025,0.42247000336647034,0.0025590062141418457,-0.9920235872268677,3.162120819091797,-4.787798997778541e-05,0.012794017791748047,0.0014882159885019064,0.002090370748192072,44,0.4237787425518036,0.4263080060482025
S16,window34,34,2,meditation,4,5280.0,5340.0,1.0,0.41988468170166016,0.0018409333424642682,0.41223499178886414,0.42375001311302185,0.4199109971523285,0.0025590062141418457,-0.911729097366333,2.2933340072631836,-4.281533698050289e-05,0.011515021324157715,0.0017826220719143748,0.0024339640513062477,43,0.42169660329818726,0.42375001311302185
S16,window35,35,2,meditation,4,5340.0,5400.0,1.0,0.41799765825271606,0.001647469005547464,0.41223499178886414,0.42119100689888,0.41863200068473816,0.001278996467590332,-0.5772655010223389,0.5656938552856445,-5.155288605423501e-05,0.00895601511001587,0.0014078086242079735,0.0018996907165274024,43,0.4191972613334656,0.42119100689888
S17,window1,1,0,baseline,1,120.0,180.0,1.0,1.8850212097167969,0.03667613863945007,1.8097120523452759,2.0719900131225586,1.8915940523147583,0.05789270997047424,0.5089244842529297,1.7208976745605469,-0.0017576011202542793,0.2622779607772827,0.0065255314111709595,0.014185491017997265,39,1.8936611413955688,2.0719900131225586
S17,window2,2,0,baseline,1,180.0,240.0,1.0,1.7784254550933838,0.03170575201511383,1.7278300523757935,1.9031089544296265,1.7764480113983154,0.05021601915359497,0.5990806221961975,0.4548220634460449,-0.0017109356145233348,0.175278902053833,0.0051390137523412704,0.008306621573865414,42,1.7833013534545898,1.9031089544296265
S17,window3,3,0,baseline,1,240.0,300.0,1.0,1.6873584985733032,0.02298390120267868,1.6446690559387207,1.7316689491271973,1.685610055923462,0.04094099998474121,0.16705840826034546,-1.2071888446807861,-0.0013072820270154087,0.08699989318847656,0.0032868734560906887,0.004420388024300337,42,1.6906970739364624,1.7316689491271973
S17,window4,4,0,baseline,1,300.0,360.0,1.0,1.6071398258209229,0.02311110682785511,1.5679049491882324,1.6536250114440918,1.6062870025634766,0.04030102491378784,0.1428411453962326,-1.161058783531189,-0.001322667122582606,0.08572006225585938,0.0029495994094759226,0.003879305673763156,42,1.6108256578445435,1.6536250114440918
S17,window5,5,0,baseline,1,360.0,420.0,1.0,1.535146713256836,0.018656829372048378,1.5000959634780884,1.5717430114746094,1.5346399545669556,0.0323047935962677,0.12582501769065857,-1.0923840999603271,-0.001061814916525244,0.071647047996521,0.0031637107022106647,0.004372048191726208,42,1.5359500646591187,1.5717430114746094
S17,window6,6,0,baseline,1,420.0,480.0,1.0,1.4837204217910767,0.010279142297804356,1.4629939794540405,1.5077730417251587,1.4819860458374023,0.015352010726928711,0.3356803357601166,-0.6489560604095459,-0.000414279083255337,0.044779062271118164,0.003328838152810931,0.004684286657720804,43,1.4860519170761108,1.5077730417251587
S17,window7,7,0,baseline,1,480.0,540.0,1.0,1.4468657970428467,0.015297462232410908,1.4192949533462524,1.4768680334091187,1.446802020072937,0.026867985725402832,0.001476141856983304,-1.1843719482421875,-0.0008621649259154977,0.05757308006286621,0.0037579392082989216,0.0050813318230211735,45,1.4493180513381958,1.4768680334091187
S17,window8,8,0,baseline,1,540.0,600.0,1.0,1.3916542530059814,0.024761464446783066,1.3425300121307373,1.4256919622421265,1.4013830423355103,0.043498992919921875,-0.6128097176551819,-1.073789358139038,-0.0011910906609823443,0.08316195011138916,0.004020219668745995,0.00565820187330246,41,1.3968582153320312,1.4256919622421265
S17,window9,9,0,baseline,1,600.0,660.0,1.0,1.3411015272140503,0.028159862384200096,1.2939130067825317,1.406501054763794,1.340611457824707,0.048937827348709106,0.3682806193828583,-1.0899089574813843,-0.0015297872868798505,0.11258804798126221,0.0045715742744505405,0.00664661917835474,40,1.343201994895935,1.406501054763794
S17,window10,10,0,baseline,1,660.0,720.0,1.0,1.277051568031311,0.014162213541567326,1.2529720067977905,1.3054280281066895,1.2760009765625,0.023028969764709473,0.06001811474561691,-1.1526970863342285,-0.0008009169076424011,0.052456021308898926,0.0033135951962321997,0.004367610905319452,44,1.2790836095809937,1.3054280281066895
S17,window11,11,0,baseline,1,720.0,780.0,1.0,1.2371554374694824,0.0089419549331069,1.2197070121765137,1.256809949874878,1.235700011253357,0.016633033752441406,0.19547532498836517,-1.0757086277008057,-0.0004594838804051161,0.03710293769836426,0.002863955218344927,0.004243466537445784,40,1.239442229270935,1.256809949874878
S17,window12,12,0,baseline,1,780.0,840.0,1.0,1.2267547845840454,0.011567849665880203,1.201796054840088,1.2478539943695068,1.223546028137207,0.02174997329711914,0.2900257706642151,-0.9616594314575195,0.0003930093552946585,0.046057939529418945,0.003329697996377945,0.005460510496050119,40,1.2309023141860962,1.2478539943695068
S17,window13,13,0,baseline,1,840.0,900.0,1.0,1.228753924369812,0.014178168959915638,1.191560983657837,1.2452960014343262,1.2337809801101685,0.008956074714660645,-1.470029354095459,0.7277073860168457,-0.000652660708284289,0.05373501777648926,0.0030833971686661243,0.0042413147166371346,45,1.231080174446106,1.2452960014343262
S17,window14,14,0,baseline,1,900.0,960.0,1.0,1.1823487281799316,0.026877498254179955,1.1531779766082764,1.3399720191955566,1.1826050281524658,0.028146982192993164,2.609837532043457,9.844656944274902,-0.0008047745354848401,0.18679404258728027,0.004646529909223318,0.008517513982951641,47,1.1851633787155151,1.3399720191955566
S17,window15,15,0,baseline,1,960.0,1020.0,1.0,1.1451342105865479,0.008751374669373035,1.1122369766235352,1.162134051322937,1.142943024635315,0.014073014259338379,-0.5097614526748657,1.1138067245483398,-0.0003455019882585054,0.049897074699401855,0.00309949042275548,0.004394990392029285,45,1.148174524307251,1.162134051322937
S17,window16,16,0,baseline,1,1020.0,1080.0,1.0,1.1317269802093506,0.0045014917850494385,1.1199140548706055,1.139104962348938,1.132707953453064,0.0063970088958740234,-0.3608536720275879,-0.5306384563446045,-0.0002122824671252001,0.01919090747833252,0.002778386464342475,0.0036981573794037104,46,1.1339595317840576,1.139104962348938
S17,window17,17,0,baseline,1,1080.0,1140.0,1.0,1.1077594757080078,0.010708675719797611,1.0879290103912354,1.1314280033111572,1.1058399677276611,0.015673071146011353,0.4677520990371704,-0.873267650604248,-0.0005817461411993141,0.043498992919921875,0.0034794986713677645,0.0041946847923099995,47,1.1104952096939087,1.1314280033111572
S17,window18,18,0,baseline,1,1140.0,1200.0,1.0,1.0787914991378784,0.016674315556883812,1.0533850193023682,1.1608550548553467,1.0796124935150146,0.02174997329711914,1.5920511484146118,5.297327995300293,-0.0005099290394013515,0.10747003555297852,0.0042504495941102505,0.007363238371908665,40,1.0842185020446777,1.1608550548553467
S17,window19,19,0,baseline,1,1200.0,1260.0,1.0,1.059840440750122,0.005085833370685577,1.0367530584335327,1.071295976638794,1.0597820281982422,0.0063970088958740234,-0.9388828873634338,2.4515132904052734,-4.033100278213977e-05,0.03454291820526123,0.0031101468484848738,0.004365743137896061,45,1.0629092454910278,1.071295976638794
S17,window20,20,1,stress,2,3540.0,3600.0,1.0,1.0436797142028809,0.013100617565214634,1.0021100044250488,1.092947006225586,1.04305100440979,0.015671998262405396,0.11320269852876663,1.2361044883728027,-0.00016711241905179307,0.09083700180053711,0.007050070445984602,0.010668954811990261,40,1.052166223526001,1.092947006225586
S17,window21,21,1,stress,2,3600.0,3660.0,1.0,1.0625028610229492,0.026247499510645866,1.0097860097885132,1.2605500221252441,1.062242031097412,0.03102603554725647,3.241114616394043,23.099260330200195,0.0005994921585435582,0.25076401233673096,0.00822244118899107,0.020742034539580345,39,1.0721815824508667,1.2605500221252441
S17,window22,22,1,stress,2,3660.0,3720.0,1.0,1.039207100868225,0.018610304221510887,1.0110650062561035,1.1377270221710205,1.034095048904419,0.023349791765213013,1.5841064453125,4.126194000244141,-0.0003491287811027804,0.126662015914917,0.0052514756098389626,0.009515716694295406,40,1.0468248128890991,1.1377270221710205
S17,window23,23,1,stress,2,3720.0,3780.0,1.0,1.0209062099456787,0.03059416078031063,0.9829189777374268,1.2400790452957153,1.0136239528656006,0.02303004264831543,3.32553768157959,16.256576538085938,-0.0007175818056954205,0.2571600675582886,0.007028686348348856,0.01707201451063156,36,1.030576229095459,1.2400790452957153
S17,window24,24,1,stress,2,3780.0,3840.0,1.0,1.0244672298431396,0.029811566695570946,0.9982709884643555,1.2477550506591797,1.0149040222167969,0.018232017755508423,4.421688079833984,25.3216552734375,0.0005310930322674825,0.24948406219482422,0.006868098862469196,0.015180561691522598,40,1.0340306758880615,1.2477550506591797
S17,window25,25,1,stress,2,3840.0,3900.0,1.0,1.000030517578125,0.008277573622763157,0.9765220284461975,1.0289770364761353,0.9982709884643555,0.014072954654693604,0.5525367259979248,0.12575674057006836,-0.0003950042093078901,0.052455008029937744,0.0031637020874768496,0.004451058804988861,41,1.0027649402618408,1.0289770364761353
S17,window26,26,1,stress,2,3900.0,3960.0,1.0,1.0133522748947144,0.03249771147966385,0.9829189777374268,1.306607961654663,1.0110650062561035,0.023028969764709473,6.031221389770508,48.35736083984375,0.000188133586464882,0.32368898391723633,0.0061775390058755875,0.02273355983197689,42,1.022123098373413,1.306607961654663
S17,window27,27,1,stress,2,3960.0,4020.0,1.0,1.0234826803207397,0.08488944172859192,0.9905949831008911,2.0167770385742188,1.0059479475021362,0.027187734842300415,8.536933898925781,85.46772003173828,0.000629130372835694,1.0261820554733276,0.014495951123535633,0.06468667089939117,43,1.049658179283142,2.0167770385742188
S17,window28,28,1,stress,2,4020.0,4080.0,1.0,1.1387479305267334,0.11006996035575867,1.0546640157699585,1.7046020030975342,1.0956050157546997,0.07036697864532471,2.7530884742736816,7.90330696105957,-0.0014107561560148434,0.6499379873275757,0.015545615926384926,0.044462598860263824,38,1.160114049911499,1.7046020030975342
S17,window29,29,1,stress,2,4080.0,4140.0,1.0,1.0839945077896118,0.017039138823747635,1.0572229623794556,1.2286629676818848,1.0828109979629517,0.01919090747833252,3.419847249984741,23.090055465698242,0.0003648020258404833,0.1714400053024292,0.004245073534548283,0.011057622730731964,45,1.0890090465545654,1.2286629676818848
S17,window30,30,1,stress,2,4140.0,4200.0,1.0,1.079362154006958,0.009172861464321613,1.0636199712753296,1.142943024635315,1.0789730548858643,0.011514902114868164,1.8396128416061401,9.591338157653809,-0.0002858038776382274,0.07932305335998535,0.0037953888531774282,0.007210636977106333,42,1.084547519683838,1.142943024635315
S17,window31,31,2,meditation,4,5280.0,5340.0,1.0,0.9283572435379028,0.0271682720631361,0.8805660009384155,1.0187419652938843,0.9355810284614563,0.050215944647789,-0.16519390046596527,-0.6121315956115723,0.0006245201549901862,0.13817596435546875,0.0035331109538674355,0.009577048011124134,41,0.9325224757194519,1.0187419652938843
S17,window32,32,2,meditation,4,5340.0,5400.0,1.0,0.9212299585342407,0.016103263944387436,0.8869630098342896,0.9586099982261658,0.9291840195655823,0.03326404094696045,-0.6319020390510559,-1.1183291673660278,-0.0007797200826019925,0.07164698839187622,0.0038007451221346855,0.005722357891499996,43,0.9249289631843567,0.9586099982261658
S17,window33,33,2,meditation,4,5400.0,5460.0,1.0,0.8933175802230835,0.008333210833370686,0.8831250071525574,0.9662860035896301,0.8920810222625732,0.005118012428283691,5.0372633934021,33.95082092285156,2.0211962569566677e-05,0.08316099643707275,0.0035384404473006725,0.006367994472384453,42,0.8969243168830872,0.9662860035896301
S17,window34,34,2,meditation,4,5460.0,5520.0,1.0,0.878444492816925,0.014010285958647728,0.8639339804649353,1.0161830186843872,0.8741689920425415,0.00895601511001587,5.3245110511779785,41.86362075805664,-0.00047443088840433455,0.1522490382194519,0.0037097730673849583,0.00796533189713955,46,0.8815674781799316,1.0161830186843872
S17,window35,35,2,meditation,4,5520.0,5580.0,1.0,0.8673511147499084,0.002838105196133256,0.8562570214271545,0.8741689920425415,0.8677719831466675,0.0038390159606933594,-0.47047552466392517,0.7687907218933105,-6.958358033121666e-05,0.017911970615386963,0.0025213409680873156,0.003321658819913864,45,0.869421124458313,0.8741689920425415
S17,window36,36,2,meditation,4,5580.0,5640.0,1.0,0.862579882144928,0.008478239178657532,0.8255519866943359,0.9074339866638184,0.8639339804649353,0.0028779953718185425,-1.0175737142562866,12.000764846801758,-0.00013042503219608546,0.08188199996948242,0.003591934684664011,0.005475085694342852,50,0.8653413653373718,0.9074339866638184
S2,window1,1,0,baseline,1,360.0,420.0,1.0,0.8888389468193054,0.15205571055412292,0.679440975189209,1.1984800100326538,0.842170000076294,0.24707597494125366,0.49603092670440674,-1.0232609510421753,-0.008576576178449617,0.5190390348434448,0.004111662041395903,0.0062479847110807896,20,0.8502527475357056,1.1984800100326538
S2,window2,2,0,baseline,1,420.0,480.0,1.0,0.5811205506324768,0.06898680329322815,0.4744279980659485,0.7204440236091614,0.5698875188827515,0.11275702714920044,0.2927270829677582,-1.103896975517273,-0.0038495659656923214,0.2460160255432129,0.003495544660836458,0.007624994032084942,23,0.5924223065376282,0.7204440236091614
S2,window3,3,0,baseline,1,480.0,540.0,1.0,0.5053095817565918,0.015220747329294682,0.4680219888687134,0.5679659843444824,0.5013359785079956,0.016658037900924683,0.4455256164073944,0.8516416549682617,8.22904120861808e-05,0.09994399547576904,0.0033558541908860207,0.008769161999225616,26,0.5116696357727051,0.5449020266532898
S2,window4,4,0,baseline,1,540.0,600.0,1.0,0.423260897397995,0.037718191742897034,0.3680090010166168,0.4935790002346039,0.42054298520088196,0.06470676511526108,0.20312191545963287,-1.1757900714874268,-0.002164619000608443,0.12556999921798706,0.0010776197304949164,0.001486452529206872,24,0.42540180683135986,0.4858910143375397
S2,window5,5,0,baseline,1,600.0,660.0,1.0,0.3454735577106476,0.02244500257074833,0.2975359857082367,0.38979199528694153,0.3462260067462921,0.028829731047153473,-0.10911370813846588,-0.5042083263397217,-0.001165537681872899,0.09225600957870483,0.0026698815636336803,0.004496234934777021,31,0.3525089919567108,0.38979199528694153
S2,window6,6,0,baseline,1,660.0,720.0,1.0,0.26213347911834717,0.022960886359214783,0.22450000047683716,0.3141930103302002,0.2590959966182709,0.03715901076793671,0.22287654876708984,-1.0456821918487549,-0.0012513772888751414,0.08969300985336304,0.0016727198380976915,0.0028382278978824615,34,0.2654646635055542,0.3141930103302002
S2,window7,7,0,baseline,1,720.0,780.0,1.0,0.19854220747947693,0.015963543206453323,0.17324699461460114,0.24756400287151337,0.1969515085220337,0.024344995617866516,0.5922370553016663,-0.19601655006408691,-0.000897465290780114,0.07431700825691223,0.0010454438161104918,0.0016930329147726297,36,0.20029695332050323,0.24756400287151337
S2,window8,8,0,baseline,1,780.0,840.0,1.0,0.1647471785545349,0.010025890544056892,0.14762000739574432,0.19246700406074524,0.16299599409103394,0.015376001596450806,0.45114651322364807,-0.5445117950439453,-0.0004899095074818235,0.044846996665000916,0.0015708698192611337,0.002322948770597577,36,0.16712477803230286,0.19246700406074524
S2,window9,9,0,baseline,1,840.0,900.0,1.0,0.14463551342487335,0.004672152455896139,0.1271190047264099,0.16427700221538544,0.14505699276924133,0.005125001072883606,-0.6845715641975403,5.8295087814331055,-0.0001817544436481263,0.037157997488975525,0.0011151088401675224,0.0017482561524957418,40,0.14614641666412354,0.16427700221538544
S2,window10,10,0,baseline,1,900.0,960.0,1.0,0.12184381484985352,0.0056137326173484325,0.11046099662780762,0.13352499902248383,0.12199299782514572,0.008969001471996307,0.0740545466542244,-1.1497620344161987,-0.0003085218291443747,0.02306400239467621,0.0011848245048895478,0.0015866950852796435,37,0.1238633468747139,0.13352499902248383
S2,window11,11,0,baseline,1,960.0,1020.0,1.0,0.10442304611206055,0.0047145565040409565,0.0963670015335083,0.11430499702692032,0.1040550023317337,0.008969001471996307,0.09059678018093109,-1.215524673461914,-0.00025992969746564616,0.017937995493412018,0.0013992928434163332,0.0017747138626873493,37,0.10561306774616241,0.11430499702692032
S2,window12,12,0,baseline,1,1020.0,1080.0,1.0,0.10569370537996292,0.009122144430875778,0.09124100208282471,0.11686799675226212,0.1117430031299591,0.01921999454498291,-0.37389546632766724,-1.7138774394989014,0.00044876230232011795,0.02562699466943741,0.0011901130201295018,0.001613849075511098,35,0.10687356442213058,0.11686799675226212
S2,window13,13,0,baseline,1,1080.0,1140.0,1.0,0.11530908942222595,0.0012120922328904271,0.1117430031299591,0.11814899742603302,0.11558700352907181,0.0012820065021514893,-0.32500216364860535,0.18303704261779785,1.8951441500156786e-05,0.006405994296073914,0.0011312884744256735,0.0015169864054769278,35,0.11668496578931808,0.11814899742603302
