subject,window,window_index,status,status_name,label_major,t_start_sec,t_end_sec,major_ratio,bvp_missing_ratio,acc_missing_ratio,missing_flag,flatline_flag,clipping_ratio,clipping_flag,n_peaks,peak_sparse_flag,ibi_pass_ratio,valid_beat_ratio,ibi_plausibility,ibi_mean_sec,median_template_corr,notch_foot_peak_detectability,acc_diff_mean,acc_diff_exceed_ratio,acc_diff_flag,psd_corr_x,psd_corr_y,psd_corr_z,psd_corr_mag,psd_corr_max,psd_corr_flag,motion_score_raw,motion_score,SQI_stress_basic,SQI_stress_morph,hard_reject,motion_threshold_subject_p80,qc_relaxed_pass,TPV22,TPV9,TPV4,TPV2,TPV0,TPV28,TPV8,TPV19,TPV14,TPV26,TPV11,acc_diff_threshold_subject,acc_diff_flag_subject
S2,window12,12,0,baseline,1,1020.0,1080.0,1.0,0.0,0.0,0,0,0.0213541666666666,0,75,0,1.0,0.8513513513513513,1.0,0.8046875,0.9711180319090192,1.0,0.4177489280700683,0.4491922876498176,1,0.4284858126337502,0.5425085834480131,0.4506591571124438,0.1798239582024936,0.5425085834480131,0,0.5386151075363159,0.5386151075363159,0.7780144393596147,0.4095698058463443,1,1.0,0,899.0,0.0043840147554874,0.0062509439885616,0.0425218306481838,0.0362708866596221,0.0086699593812227,0.0024081077426671,0.0188381485641002,0.0156557280570268,5.643161296844482,219.43988037109372,1.761389207839966,0
S2,window13,13,0,baseline,1,1080.0,1140.0,1.0,0.0,0.0,0,0,0.028125,0,70,0,1.0,0.9420289855072465,1.0,0.8541666666666666,0.9898054800631872,1.0,0.3467656970024109,0.4783741532047941,1,0.2572987806867892,0.360762717905977,0.3334974738121979,-0.3919772198994867,0.360762717905977,0,0.2232279777526855,0.2232279777526855,0.8514304404465861,0.7568320879152852,1,1.0,0,864.0,0.0042854519560933,0.0047183101996779,0.0306039974093437,0.0258856881409883,0.0056882901117205,0.002427352592349,0.0221262089908123,0.0185357946902513,6.012731552124023,273.03399658203125,1.761389207839966,0
S2,window14,14,0,baseline,1,1140.0,1200.0,1.0,0.0,0.0,0,0,0.021875,0,75,0,1.0,0.7432432432432432,1.0,0.7991976351351351,0.9825424881990894,1.0,0.8616307377815247,0.6289734236581553,1,0.5290766840966825,0.6260126809841579,0.6899748416417117,0.6448183848340647,0.6899748416417117,0,1.2572946548461914,1.0,0.6920600437570242,-0.0813914049772546,1,1.0,0,833.0,0.0052956603467464,0.0067273802123963,0.0433220230042934,0.0365946441888809,0.0090163713321089,0.0028777103871107,0.018260683864355,0.0149016538634896,5.838040351867676,29.54961585998535,1.761389207839966,0
S2,window15,15,0,baseline,1,1200.0,1260.0,1.0,0.0,0.0,0,0,0.0213541666666666,0,80,0,1.0,0.7088607594936709,1.0,0.7553401898734177,0.9293529422146682,1.0,1.0999418497085571,0.6393955184992184,1,0.5116096894406378,0.5651502345229436,0.5003391656624409,0.630551251781423,0.630551251781423,0,1.6973862648010254,1.0,0.6623501864618689,-0.1050035365982315,1,1.0,0,937.0,0.0042524896562099,0.0057780193164944,0.0442980043590068,0.0385199822485446,0.0083341067656874,0.0019470122642815,0.0173480566591024,0.0144483223557472,5.581493377685547,247.177734375,1.761389207839966,0
S2,window16,16,0,baseline,1,1260.0,1320.0,1.0,0.0,0.0,0,0,0.0223958333333333,0,74,0,1.0,0.8767123287671232,1.0,0.8022260273972602,0.9833438022490892,1.0,0.8377112746238708,0.6326211568525274,1,0.7071718517366782,0.5730229993673461,0.5109803921857392,0.8488619087599542,0.8488619087599542,0,1.2344908714294434,1.0,0.7456880721815761,-0.0411503508075907,1,1.0,0,850.0,0.0037685739807784,0.0062669320032,0.0419826284050941,0.0357156954705715,0.0096537284553051,0.0015953034162521,0.0116900373250246,0.0095400065183639,5.386579990386963,45.21698760986328,1.761389207839966,0
S2,window17,17,0,baseline,1,1320.0,1380.0,1.0,0.0,0.0,0,0,0.0213541666666666,0,78,0,1.0,0.9090909090909092,1.0,0.773538961038961,0.9737059802679328,1.0,0.7062159776687622,0.5398645127670662,1,0.6139021776871587,0.6626962044697597,0.8472270161234405,0.5058574458666129,0.8472270161234405,0,1.449874997138977,1.0,0.7557481577167434,-0.033846232205744,1,1.0,0,886.0,0.0050317323766648,0.0074688913300633,0.0490989349782466,0.0416300445795059,0.0108602670952677,0.0024812545161694,0.0182900577783584,0.0148121602833271,5.533444881439209,88.68575286865234,1.761389207839966,0
S2,window19,19,1,stress,2,2280.0,2340.0,1.0,0.0,0.0,0,0,0.021875,0,83,0,0.975609756097561,0.5487804878048781,0.975609756097561,0.7246570121951219,0.7516222079872925,0.7078532874584198,1.3156213760375977,0.9202709744658676,1,0.830994489557307,0.7782923006852244,0.7914139895827147,0.6517029465576256,0.830994489557307,0,1.5991443395614624,1.0,0.5401208087376512,-0.2753750285775962,1,1.0,0,954.0,0.0068905712105333,0.0077507714740931,0.0446470268070697,0.0368962585926055,0.0104028675705194,0.0031923386268317,0.0256277769804,0.0212142784148454,5.904544353485107,211.03082275390625,1.761389207839966,0
S2,window21,21,1,stress,2,2400.0,2460.0,1.0,0.0,0.0,0,0,0.0221354166666666,0,84,0,1.0,0.5060240963855421,1.0,0.6925828313253012,0.6401788555889909,0.8621142506599426,1.687913179397583,0.8285565398645127,1,0.8215131018835383,0.777314574184832,0.6974638907516089,0.6257871224450422,0.8215131018835383,0,2.2477035522460938,1.0,0.4944632952309141,-0.2726194945221039,1,1.0,0,971.0,0.00847396440804,0.0091064600273966,0.0532093271613121,0.0441028662025928,0.0127118611708283,0.0029962211847305,0.0257532559335231,0.0222119875252246,5.921142578125,36.52546310424805,1.761389207839966,0
S2,window23,23,1,stress,2,2520.0,2580.0,1.0,0.0,0.0,0,0,0.02109375,0,72,0,0.943661971830986,0.5633802816901409,0.943661971830986,0.8287852112676056,0.6815785661969735,0.9261324405670166,1.047752857208252,0.7305888483585201,1,0.4621460793842877,0.7809582866836007,0.4946837669818356,0.7757398085477436,0.7809582866836007,0,1.9432692527771,1.0,0.5185580769013456,-0.240325769435763,1,1.0,0,918.0,0.0046209078282117,0.0066850734874606,0.0476357825100421,0.040950708091259,0.0100133344531059,0.0018067746423184,0.0150650404393672,0.0120888818055391,5.565555095672607,142.434814453125,1.761389207839966,0
S2,window24,24,1,stress,2,2580.0,2640.0,1.0,0.0,0.0,0,0,0.0213541666666666,0,84,0,1.0,0.5421686746987951,1.0,0.7117846385542169,0.7749077066446052,0.7626270651817322,0.5151914954185486,0.7368421052631579,1,0.5761996312588504,0.5018038604304934,0.7490166231411798,0.6306306273175012,0.7490166231411798,0,0.5404157638549805,0.5404157638549805,0.5952982054874016,0.2066185315112424,1,1.0,0,957.0,0.0064094802364706,0.0074739940464496,0.0479498580098152,0.0404758639633655,0.0099368281662464,0.0031656399369239,0.0239767804741859,0.019345598295331,5.867586135864258,324.9324951171875,1.761389207839966,0
S2,window25,25,1,stress,2,2640.0,2700.0,1.0,0.0,0.0,0,0,0.021875,0,77,0,0.986842105263158,0.631578947368421,0.986842105263158,0.7769325657894737,0.7622458927100516,0.8184323310852051,0.5756990909576416,0.7441375716519021,1,0.6290205173557816,0.8099720145621091,0.7305370959265576,0.7239480778812682,0.8099720145621091,0,0.6316702365875244,0.6316702365875244,0.615506744154263,0.1503414246244476,1,1.0,0,949.0,0.0067827403545379,0.0071424078196287,0.0446211770176887,0.0374787673354148,0.0094827292487025,0.0029711136594414,0.0224349033087492,0.0184094607830047,5.95914888381958,77.03541564941406,1.761389207839966,0
S2,window26,26,1,stress,2,2700.0,2760.0,1.0,0.0,0.0,0,0,0.0213541666666666,0,79,0,1.0,0.6666666666666666,1.0,0.7580128205128205,0.71214042640918,0.8338093161582947,0.4860669076442718,0.7326732673267327,1,0.4043731879752468,0.3577297169696528,0.707844250862185,0.3523762079800511,0.707844250862185,0,0.5046111941337585,0.5046111941337585,0.6298476751760448,0.2818762415081102,1,1.0,0,950.0,0.0061561367474496,0.0071094101294875,0.0441772192716598,0.0370678082108497,0.0093210591003298,0.0030685914680361,0.0228319372981786,0.0191482454538345,5.985153198242188,56.19606018066406,1.761389207839966,0
S2,window27,27,1,stress,2,2760.0,2820.0,1.0,0.0,0.0,0,0,0.0231770833333333,0,80,0,0.9873417721518988,0.5316455696202531,0.9873417721518988,0.7509889240506329,0.8354954530892895,0.5848866105079651,0.6281795501708984,0.7800937988535696,1,0.6809254020285417,0.6333922297373795,0.7590359028257466,0.5395907204791288,0.7590359028257466,0,0.8280513286590576,0.8280513286590576,0.5779700853393621,-0.1159937874432882,1,1.0,0,948.0,0.0072303074412047,0.0075523173436522,0.0459359996020793,0.0383836813271045,0.0095020299777388,0.0035942951217293,0.0291985906660556,0.0241857748478651,6.121306419372559,17.40367889404297,1.761389207839966,0
S2,window28,28,1,stress,2,2820.0,2880.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,72,0,0.9859154929577464,0.6619718309859155,0.9859154929577464,0.8182218309859155,0.8534874242023855,0.652082085609436,0.4424243867397308,0.7040125065138093,1,0.6682267866208363,0.7762538969189915,0.7096479134662276,0.4615537554521725,0.7762538969189915,0,0.4789980053901672,0.4789980053901672,0.6701182577076144,0.293169019950112,1,1.0,0,906.0,0.0058035994879901,0.0064361905679106,0.0419949814677238,0.0355587899684906,0.0084744729101657,0.0027238461188971,0.02075014449656,0.0174320824444293,5.957684516906738,54.26030731201172,1.761389207839966,0
S2,window29,29,2,meditation,4,5520.0,5580.0,1.0,0.0,0.0,0,0,0.0229166666666666,0,73,0,0.9861111111111112,0.6944444444444444,0.9861111111111112,0.8166232638888888,0.8375455791803461,1.0,0.3302456736564636,0.4856696195935383,1,-0.4284410309643612,-0.5141836219067799,0.4388286760981109,-0.699117153967382,0.4388286760981109,0,0.2689356505870819,0.2689356505870819,0.6993701086953955,0.5960062997635602,1,1.0,0,904.0,0.0024554785341024,0.0065784030593931,0.0428030081093311,0.0362246073782444,0.0107591543346643,0.0009593831491656,0.0067695104517042,0.0055182920768857,5.282998561859131,31.135242462158203,1.761389207839966,0
S2,window30,30,2,meditation,4,5580.0,5640.0,1.0,0.0,0.0,0,0,0.02734375,0,67,0,1.0,0.9545454545454546,1.0,0.8934659090909091,0.9864417274350544,1.0,0.2751887142658233,0.5570609692548202,1,0.0051479177844764,-0.2393220394932371,-0.2238182486866223,-0.0548562176842521,0.0051479177844764,0,0.5155172348022461,0.5155172348022461,0.8261989765684735,0.4674568334201538,1,1.0,0,917.0,0.0056430622935295,0.005989926867187,0.0356226451694965,0.0296327173709869,0.0072462488897144,0.0031316336244344,0.0244837049394845,0.0201173424720764,6.13323974609375,77.09223175048828,1.761389207839966,0
S2,window31,31,2,meditation,4,5640.0,5700.0,1.0,0.0,0.0,0,0,0.0239583333333333,0,72,0,1.0,0.8309859154929577,1.0,0.8309859154929577,0.9818044601427576,1.0,0.2550817131996155,0.3439291297550808,1,-0.2358536096020202,0.1424933751849239,0.192484068197467,-0.2591936528421705,0.192484068197467,0,0.213715523481369,0.213715523481369,0.8055641518918734,0.7310313662022077,1,1.0,0,921.0,0.0064644496887922,0.0068016145378351,0.0405626334249973,0.0337610207498073,0.0088017554953694,0.0030542612075805,0.0233717411756515,0.0192456096410751,5.983132839202881,68.30803680419922,1.761389207839966,0
S2,window32,32,2,meditation,4,5700.0,5760.0,1.0,0.0,0.0,0,0,0.0283854166666666,0,66,0,1.0,0.9846153846153848,1.0,0.9064903846153848,0.9942465152466424,1.0,0.298124611377716,0.334549244398124,1,-0.3832757133786734,,,-0.3798286064683648,-0.3798286064683648,0,0.2105135470628738,0.2105135470628738,0.8710687537138593,0.7834326971334022,1,1.0,0,813.0,0.0044614253565669,0.005299859214574,0.0313437469303607,0.0260438881814479,0.0068581793457269,0.0024832561612129,0.0190870575606822,0.0159561801701784,5.772992134094238,184.894775390625,1.761389207839966,0
S2,window33,33,2,meditation,4,5760.0,5820.0,1.0,0.0,0.0,0,0,0.0252604166666666,0,63,0,1.0,1.0,1.0,0.9584173387096774,0.9946962642358688,1.0,0.3893052637577057,0.464304325169359,1,-0.4257520471692082,,-0.0475465539347736,-0.4311693422316857,-0.0475465539347736,0,0.2175345420837402,0.2175345420837402,0.8766554250623865,0.781139523975227,1,1.0,0,851.0,0.0048153391107916,0.0049490262754261,0.0301883593201637,0.0252393335103988,0.0062509141862392,0.0022844076156616,0.0186385419219732,0.0156890396028757,5.93691873550415,206.66958618164065,1.761389207839966,0
S3,window1,1,0,baseline,1,360.0,420.0,1.0,0.0,0.0,0,0,0.0234375,0,66,0,1.0,0.7076923076923077,1.0,0.9019230769230768,0.968977472833178,0.4594224393367767,0.7482231855392456,0.5143303804064617,1,0.8068657900824854,0.8291408656492499,0.7884353023848175,0.7692595006239192,0.8291408656492499,0,0.9947386384010316,0.9947386384010316,0.6742963010867733,-0.2253309680508504,1,1.0,0,906.0,0.0044370023533701,0.0069433166645467,0.0469087921082973,0.0399654768407344,0.0101463673636317,0.0020052092149853,0.0141821708530187,0.0118518713861703,5.718545436859131,47.31930923461914,1.902401828765869,0
S3,window2,2,0,baseline,1,420.0,480.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,77,0,0.986842105263158,0.631578947368421,0.986842105263158,0.7709703947368421,0.7740920451748597,0.796678215265274,1.7922093868255615,0.8785825951016154,1,0.7710248710006201,0.7796633477809861,0.7865480366999995,0.823370347226891,0.823370347226891,0,2.1772713661193848,1.0,0.5822276135524579,-0.2204653296268086,1,1.0,0,947.0,0.0070609007962048,0.0077546122483909,0.0511498115956783,0.0433952026069164,0.0096778366714715,0.0036671124398708,0.0285852905362844,0.0233191717416048,6.096664905548096,61.08112335205078,1.902401828765869,0
S3,window3,3,0,baseline,1,480.0,540.0,1.0,0.0,0.0,0,0,0.021875,0,60,0,1.0,0.8305084745762712,1.0,0.998146186440678,0.945626834741036,0.4660629034042358,0.2689241468906402,0.3678999478895258,1,0.6347803243876071,0.4420106875162445,0.4420355521470234,0.6244999499816888,0.6347803243876071,0,0.4042233824729919,0.4042233824729919,0.77546910200552,0.3978515944362073,1,1.0,0,852.0,0.0045316107571125,0.006075189448893,0.0430244542658329,0.0369492620229721,0.0083741685375571,0.002177570015192,0.0183889865875244,0.0152411088347435,5.778536319732666,37.03692626953125,1.902401828765869,0
S3,window4,4,0,baseline,1,540.0,600.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,64,0,1.0,0.6507936507936508,1.0,0.929811507936508,0.9382049402415612,0.4373751431703567,0.4971320331096649,0.5362167795726941,1,0.7371425484536501,0.662526348488832,0.5319410327093048,0.7643534920051237,0.7643534920051237,0,0.7309728860855103,0.7309728860855103,0.6686816537813776,0.0081602300055645,1,1.0,0,868.0,0.0055870339274406,0.0070833195932209,0.0483056604862213,0.0412223376333713,0.0101046459749341,0.0024102423340082,0.0171951539814472,0.0142061728984117,5.618316173553467,210.4664306640625,1.902401828765869,0
S3,window5,5,0,baseline,1,600.0,660.0,1.0,0.0,0.0,0,0,0.0221354166666666,0,74,0,1.0,0.4657534246575342,1.0,0.8035102739726028,0.787690155279329,0.736304521560669,0.7500964403152466,0.6836894215737364,1,0.775436764382464,0.7581617797010975,0.8586606762829353,0.8046703281119773,0.8586606762829353,0,1.1061275005340576,1.0,0.5226084164468124,-0.2792753033927402,1,1.0,0,935.0,0.0070569384843111,0.0069777835160493,0.0427110455930233,0.035733263939619,0.0084953689947724,0.0034124832600355,0.0293011739850044,0.0242898538708686,6.161457538604736,21.37133407592773,1.902401828765869,0
S3,window6,6,0,baseline,1,660.0,720.0,1.0,0.0,0.0,0,0,0.0213541666666666,0,64,0,1.0,0.6825396825396826,1.0,0.9285714285714286,0.6378195866466879,0.8951955735683441,0.6420680284500122,0.6023970818134445,1,0.7804428045340382,0.810750783747236,0.7764739766936188,0.676114467359129,0.810750783747236,0,0.9450936913490297,0.9450936913490297,0.5698523798749765,-0.1570779965333668,1,1.0,0,896.0,0.0054922285489737,0.0068654352799057,0.0456498339772224,0.0387843996286392,0.0093479147180914,0.002518955618143,0.0208488330245018,0.0177520662546157,5.883371829986572,25.780759811401367,1.902401828765869,0
S3,window7,7,0,baseline,1,720.0,780.0,1.0,0.0,0.0,0,0,0.0221354166666666,0,59,0,0.9827586206896552,0.7413793103448276,0.9827586206896552,1.0075431034482758,0.8744613167748468,0.4518730640411377,0.494119256734848,0.495049504950495,1,0.7649070079781168,0.8472265532896518,0.8003885532782099,0.5078921749884108,0.8472265532896518,0,0.5797691941261292,0.5797691941261292,0.6974649238957031,0.1707799183192462,1,1.0,0,902.0,0.0055309636518359,0.0066319750621914,0.0426726154983043,0.0360406376421451,0.0090692183002829,0.0024895383976399,0.0205340906977653,0.0167263895273208,5.869299411773682,33.25006866455078,1.902401828765869,0
S3,window8,8,0,baseline,1,780.0,840.0,1.0,0.0,0.0,0,0,0.0223958333333333,0,64,0,1.0,0.6984126984126984,1.0,0.9151785714285714,0.6562834215681363,0.756438672542572,0.5357253551483154,0.563314226159458,1,0.5859441105296892,0.4382853700336839,0.666833892397496,0.5664364130911651,0.666833892397496,0,0.6193525195121765,0.6193525195121765,0.6143148538843027,0.1433518135393101,1,1.0,0,887.0,0.0046277195215225,0.0062871095724403,0.0446518510580062,0.0383647419512271,0.0094927875325083,0.0015594698488712,0.013506107032299,0.0115998657420277,5.5078654289245605,111.06452941894533,1.902401828765869,0
S3,window9,9,0,baseline,1,840.0,900.0,1.0,0.0,0.0,0,0,0.02109375,0,72,0,0.9859154929577464,0.5915492957746479,0.9859154929577464,0.8180017605633803,0.8025069513113097,0.6971205174922943,0.7166098356246948,0.594059405940594,1,0.5213128119978485,0.4373034649379576,0.6738505489975123,0.5043223197561577,0.6738505489975123,0,0.937111496925354,0.937111496925354,0.5808437526022661,-0.1875567424005093,1,1.0,0,949.0,0.004494234919548,0.0072085210122168,0.0466486997902393,0.0394401811063289,0.0112133286893367,0.0017459823284298,0.0148429973050951,0.0118421036750078,5.404522895812988,102.13320922851562,1.902401828765869,0
S3,window10,10,0,baseline,1,900.0,960.0,1.0,0.0,0.0,0,0,0.0229166666666666,0,79,0,1.0,0.4871794871794871,1.0,0.7536057692307693,0.7352268026641875,0.6578324139118195,1.839388370513916,0.7545596664929651,1,0.7555457610165881,0.6709208941695373,0.8272392212976521,0.810551442327327,0.8272392212976521,0,2.7020697593688965,1.0,0.5154398356710511,-0.3055813497021521,1,1.0,0,893.0,0.0057160374708473,0.006609262432903,0.0453229583799839,0.0387136973440647,0.0095011619850993,0.0021767821162939,0.0206705462187528,0.0171544216573238,5.675743579864502,80.8140869140625,1.902401828765869,0
S3,window11,11,0,baseline,1,960.0,1020.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,64,0,0.984126984126984,0.7619047619047619,0.984126984126984,0.9407242063492064,0.9570881308262756,0.464889794588089,0.3823457062244415,0.4002084418968212,1,0.5171795468162046,0.2963139382278041,0.2734100675034587,0.6032998015935596,0.6032998015935596,0,0.5145564675331116,0.5145564675331116,0.7372580940818731,0.2663348392173049,1,1.0,0,896.0,0.0035225301980972,0.0052379700355231,0.0467762909829616,0.0415383204817771,0.0077798012644052,0.0016284408047795,0.0124690886586904,0.0104034710675477,5.409789085388184,149.08328247070312,1.902401828765869,0
S3,window12,12,0,baseline,1,1020.0,1080.0,1.0,0.0,0.0,0,0,0.02265625,0,58,0,0.9824561403508772,0.8070175438596491,0.9824561403508772,1.0260416666666667,0.9638559797088966,0.3646497577428818,0.500896155834198,0.5471599791558103,1,0.4196512135743894,0.5709192955143162,0.4439483543574007,0.4080610062890479,0.5709192955143162,0,0.5022130012512207,0.5022130012512207,0.758233739401582,0.268509924339794,1,1.0,0,869.0,0.0043160310015082,0.0063226628117263,0.0400463156402111,0.0337236523628234,0.0089385760948061,0.0022061336785554,0.0161602348089218,0.013597778044641,5.731484889984131,30.61823272705078,1.902401828765869,0
S3,window13,13,0,baseline,1,1080.0,1140.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,60,0,1.0,0.7288135593220338,1.0,1.0103283898305084,0.9750325207937068,0.363638237118721,0.4228813350200653,0.4247003647733194,1,0.7207835603215864,0.467301787265495,0.7411029197482675,0.8814004683335387,0.8814004683335387,0,0.4671011567115783,0.4671011567115783,0.7373250642957678,0.2862106005631386,1,1.0,0,844.0,0.0048100501298904,0.006508135702461,0.0402644276618957,0.0337562933564186,0.0092826029285788,0.0021084952168166,0.0169072970747947,0.0142187634482979,5.666323184967041,154.267822265625,1.902401828765869,0
S3,window14,14,0,baseline,1,1140.0,1200.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,62,0,1.0,0.7213114754098361,1.0,0.971311475409836,0.6451964909501394,0.7581154704093933,0.516843855381012,0.5919749869723815,1,0.5636838518892046,0.4751052145292915,0.5594753512548492,0.3895518555046512,0.5636838518892046,0,0.8950445652008057,0.8950445652008057,0.5925790809288957,-0.1278231322379717,1,1.0,0,827.0,0.0048298425972461,0.0067096622660756,0.0421568416059017,0.0354471765458583,0.0096374051645398,0.0020343484356999,0.0154387084767222,0.0132207674905657,5.6710524559021,36.62009811401367,1.902401828765869,0
S3,window15,15,0,baseline,1,1200.0,1260.0,1.0,0.0,0.0,0,0,0.0213541666666666,0,67,0,1.0,0.4242424242424242,1.0,0.8903882575757576,0.824615861853866,0.5488385558128357,0.5763959884643555,0.488275143303804,1,0.2950352325305799,0.3538202139915251,0.5907360898810803,0.5376676496165014,0.5907360898810803,0,0.8149474859237671,0.8149474859237671,0.5355869796607529,-0.1443111542343644,1,1.0,0,932.0,0.0053268945775926,0.0071035204455256,0.0503052175045013,0.0432016961276531,0.0103937471285462,0.0021066144108772,0.0148473009467124,0.0121841505169868,5.645877838134766,106.71927642822266,1.902401828765869,0
S3,window16,16,0,baseline,1,1260.0,1320.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,66,0,1.0,0.7230769230769231,1.0,0.9060096153846152,0.9170485995458943,0.4647173434495926,0.207561582326889,0.3751954142782699,1,0.1876854215405609,0.5396462438846672,0.2974117827380537,-0.0054770510147499,0.5396462438846672,0,0.1840966790914535,0.1840966790914535,0.7459356811853922,0.5782678835804951,1,1.0,0,918.0,0.0064173135906457,0.0071618724614381,0.0459246709942817,0.0387628003954887,0.0091588255017995,0.0032324576750397,0.0258577801287174,0.0213292054831981,5.976229190826416,80.57501983642578,1.902401828765869,0
S3,window17,17,0,baseline,1,1320.0,1380.0,1.0,0.0,0.0,0,0,0.0213541666666666,0,66,0,0.9846153846153848,0.6307692307692307,0.9846153846153848,0.9163461538461538,0.9122983831811372,0.5175796151161194,0.0911503434181213,0.1370505471599791,1,0.2315210366130433,0.2557628521612682,0.194511070194793,0.0070412290365233,0.2557628521612682,0,0.1241533309221267,0.1241533309221267,0.7105049510928977,0.6194700148060336,1,1.0,0,905.0,0.0060803098604083,0.006767563521862,0.0448634251952171,0.0380958616733551,0.008551494218409,0.0031270645558834,0.0264116749167442,0.0219606198370456,6.022744655609131,46.47451019287109,1.902401828765869,0
S3,window18,18,0,baseline,1,1380.0,1440.0,1.0,0.0,0.0,0,0,0.0205729166666666,0,56,0,1.0,0.9090909090909092,1.0,1.052840909090909,0.9465513521207668,0.428041473031044,0.4639452993869781,0.5184992183428869,1,0.6628280000021016,0.6117228726291365,0.5961529018674376,0.6769454574684315,0.6769454574684315,0,0.5555307269096375,0.5555307269096375,0.7920486965816299,0.2608447521055879,1,1.0,0,882.0,0.0037581138312816,0.0055712326429784,0.043573971837759,0.0380027405917644,0.0082389218732714,0.001674089115113,0.0124550918117165,0.0102547947317361,5.530945301055908,74.25682830810547,1.902401828765869,0
S3,window23,23,1,stress,2,2520.0,2580.0,1.0,0.0,0.0,0,0,0.02265625,0,79,0,1.0,0.6538461538461539,1.0,0.7532051282051282,0.8155446451773103,0.8659554719924927,1.3545819520950315,0.7597707139134966,1,0.8161157200901771,0.8562556200333447,0.7365420946880878,0.6314553270897536,0.8562556200333447,0,2.173600196838379,1.0,0.6062018550916547,-0.183471124553703,1,1.0,0,959.0,0.0062554283067584,0.007927406579256,0.0478390492498874,0.0399116426706314,0.0110936565324664,0.0028535276651382,0.0210457481443882,0.016754887998104,5.714922428131104,250.8260498046875,1.902401828765869,0
S3,window29,29,2,meditation,4,5820.0,5880.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,57,0,0.9464285714285714,0.6607142857142857,0.9464285714285714,1.0580357142857142,0.9066126715793292,1.0,0.2631432712078094,0.3288170922355393,1,0.6517900851159397,0.7254950209240495,0.6308706427768852,0.3569182545637291,0.7254950209240495,0,0.377811998128891,0.377811998128891,0.6877740302323383,0.4863411697659413,1,1.0,0,894.0,0.005943258292973,0.0063306875526905,0.0408945530652999,0.0345638655126094,0.008173688314855,0.0027529476210474,0.0218580868095159,0.0183835327625274,5.958109855651856,39.833290100097656,1.902401828765869,0
S3,window30,30,2,meditation,4,5880.0,5940.0,1.0,0.0,0.0,0,0,0.0231770833333333,0,60,0,0.9491525423728814,0.559322033898305,0.9491525423728814,0.9989406779661016,0.8524228035516088,1.0,0.539693295955658,0.3861386138613861,1,0.4160388564234273,0.4774261687635837,0.594673282424265,0.0027923058322012,0.594673282424265,0,1.1692838668823242,1.0,0.569286163099381,-0.17926718046803,1,1.0,0,851.0,0.005326242186129,0.0067478977143764,0.0424907132983207,0.0357428155839443,0.0095073282718658,0.0023853611201047,0.0218405611813068,0.018284261226654,5.687643527984619,42.108245849609375,1.902401828765869,0
S3,window31,31,2,meditation,4,5940.0,6000.0,1.0,0.0,0.0,0,0,0.0223958333333333,0,74,0,0.9863013698630136,0.410958904109589,0.9863013698630136,0.8174229452054794,0.8118174965787799,0.5466671586036682,0.2872605919837951,0.4689942678478374,1,0.0183005279305463,-0.0630995877178688,-0.2016053366361252,0.0032904890151983,0.0183005279305463,0,0.1817305833101272,0.1817305833101272,0.5870160262590596,0.4784385256909642,1,1.0,0,993.0,0.0057821413502097,0.0067492956295609,0.0411139465868473,0.0343646481633186,0.0087177762761712,0.0031634233891963,0.0243565402925014,0.0197920743376016,5.915071487426758,188.1821746826172,1.902401828765869,0
S3,window32,32,2,meditation,4,6000.0,6060.0,1.0,0.0,0.0,0,0,0.021875,0,79,0,1.0,0.4487179487179487,1.0,0.7504006410256411,0.8178003105102791,0.5318599939346313,0.2661844193935394,0.457529963522668,1,-0.1209072110451756,-0.1535111918128382,0.3361147281537542,-0.1834582079564495,0.3361147281537542,0,0.1716257780790329,0.1716257780790329,0.60766469483236,0.5004046826475794,1,1.0,0,986.0,0.0079054906964302,0.0076647889800369,0.0430630110204219,0.0353982225060462,0.0090019581839442,0.0040947925299406,0.0311488881707191,0.0253983549773693,6.263431549072266,22.208518981933597,1.902401828765869,0
S3,window33,33,2,meditation,4,6060.0,6120.0,1.0,0.0,0.0,0,0,0.0231770833333333,0,76,0,0.9866666666666668,0.48,0.9866666666666668,0.790625,0.8809032494835697,0.5411274433135986,0.1442580670118332,0.2912975508077123,1,-0.147190297556342,-0.2023385496325577,-0.3220828427690987,-0.3184661559485819,-0.147190297556342,0,0.1441345661878585,0.1441345661878585,0.6391908515596183,0.5527064403447668,1,1.0,0,950.0,0.0072749122045934,0.0071355649270117,0.0417325571179389,0.0345969907939434,0.0084673073142766,0.0040002334862947,0.031171703711152,0.0253322385251522,6.1336669921875,189.62501525878903,1.902401828765869,0
